age,gender,height,weight,bf
60.0,1,174.3,72.9,20.5
37.0,1,168.8,73.1,14.3
21.0,1,172.6,67.4,16.1
49.0,0,152.3,47.6,30.0
48.0,1,168.0,80.5,25.4
32.0,1,175.1,76.5,19.4
39.0,0,164.6,46.9,25.0
45.0,1,163.2,53.9,15.3
25.0,0,161.2,70.6,38.5
39.0,1,176.8,86.0,24.5
61.0,0,162.0,58.1,31.6
22.0,1,176.8,87.6,16.7
23.0,1,168.1,84.8,34.0
64.0,1,177.3,87.32,24.4
40.0,1,169.4,68.8,19.7
43.0,1,159.4,63.4,25.9
29.0,1,181.3,80.1,17.2
21.0,1,171.3,68.2,15.2
32.0,0,156.8,54.5,28.4
63.0,1,164.8,59.0,16.8
26.0,1,169.6,78.3,24.2
32.0,1,182.5,84.7,24.5
54.0,1,172.2,75.6,20.9
34.0,1,166.6,63.3,21.0
24.0,1,184.7,38.6,9.0
22.0,1,178.0,72.3,13.8
36.0,1,178.2,82.4,25.7
26.0,0,156.2,43.8,22.7
33.0,1,181.0,88.5,19.3
23.0,1,167.1,66.9,21.2
45.0,1,170.3,76.7,17.0
48.0,0,153.8,54.4,31.2
62.0,1,172.4,75.5,24.3
23.0,1,173.8,66.3,12.5
24.0,1,175.5,94.0,38.4
24.0,1,171.9,67.8,23.3
28.0,1,172.9,70.2,15.2
21.0,1,174.6,79.4,18.3
23.0,1,169.9,66.6,15.7
28.0,1,168.5,76.9,18.9
39.0,0,161.3,54.6,31.0
58.0,1,168.4,69.7,25.7
23.0,1,182.1,74.66,23.2
33.0,1,167.7,71.6,24.5
21.0,1,173.0,78.0,14.4
25.0,0,172.8,62.3,24.8
22.0,0,149.8,50.8,33.8
25.0,1,173.5,88.5,32.7
31.0,1,168.4,84.0,27.4
51.0,1,172.0,67.8,21.7
64.0,1,167.0,82.4,28.7
32.0,1,164.7,63.8,23.0
60.0,1,175.7,83.5,24.8
37.0,1,173.3,66.0,16.5
21.0,0,162.5,59.8,31.3
61.0,1,167.2,68.6,20.1
26.0,0,158.0,47.9,27.4
63.0,1,164.1,59.6,19.8
25.0,0,160.9,63.0,33.0
27.0,1,178.7,65.2,11.1
59.0,1,160.3,59.1,22.9
38.0,1,170.6,83.6,31.3
21.0,0,164.0,53.9,26.4
59.0,0,164.6,70.4,38.3
42.0,1,172.5,76.3,20.3
35.0,1,164.0,69.1,16.2
58.0,1,165.5,71.8,24.4
39.0,1,177.1,75.3,24.9
21.0,1,171.0,75.7,15.8
46.0,1,175.8,96.3,31.5
50.0,0,156.9,52.5,28.0
34.0,1,179.1,85.6,28.9
39.0,1,181.8,68.8,18.2
47.0,1,162.5,69.9,30.4
36.0,1,161.7,74.8,29.6
21.0,0,156.7,49.2,24.3
25.0,1,174.4,65.3,16.3
21.0,1,175.4,63.7,14.1
50.0,0,163.6,50.6,22.1
60.0,0,155.6,53.9,32.7
25.0,1,172.0,64.5,22.9
43.0,1,173.2,75.6,15.9
23.0,1,172.0,72.0,15.8
34.0,1,176.7,86.9,27.3
31.0,0,156.6,58.9,38.1
24.0,0,161.9,56.1,20.9
49.0,0,160.4,55.7,28.9
25.0,0,162.6,57.54,27.4
57.0,0,155.0,48.0,29.9
21.0,0,168.9,57.0,25.2
40.0,1,175.2,80.3,21.6
22.0,0,168.1,101.1,44.6
60.0,1,172.3,68.7,15.0
29.0,0,157.3,50.9,21.4
28.0,1,173.8,79.1,19.2
27.0,1,170.4,68.4,20.1
22.0,1,178.6,65.6,16.4
27.0,0,163.6,54.9,29.3
33.0,1,167.4,71.2,23.2
54.0,0,158.4,51.42,28.7
23.0,1,166.8,87.6,34.5
57.0,0,152.8,61.6,35.4
30.0,1,170.7,76.8,22.5
29.0,0,163.3,57.3,25.7
44.0,0,160.0,62.4,27.6
29.0,0,162.0,56.62,22.1
38.0,1,169.3,77.7,23.3
23.0,0,156.2,55.98,33.9
27.0,1,175.0,74.1,15.6
43.0,1,167.4,74.4,28.2
22.0,0,164.3,61.6,28.3
54.0,0,160.5,54.4,26.9
58.0,0,151.9,54.3,27.6
26.0,1,172.8,65.3,17.0
23.0,0,153.2,53.4,34.0
59.0,0,155.3,48.7,26.1
37.0,0,153.5,56.9,25.6
53.0,0,156.1,62.3,37.5
37.0,0,163.2,45.4,18.4
37.0,1,163.4,59.8,21.4
64.0,1,172.8,77.1,27.5
28.0,0,173.1,61.7,16.8
40.0,1,167.9,82.9,22.3
38.0,1,167.7,69.8,20.2
40.0,1,170.0,71.9,25.4
30.0,1,171.8,79.7,31.9
21.0,1,171.5,80.0,20.6
29.0,1,180.6,65.5,14.9
39.0,0,170.0,51.5,16.8
42.0,0,163.2,54.3,25.5
55.0,0,158.3,60.9,35.3
26.0,0,164.4,54.6,29.9
25.0,0,163.7,49.8,26.0
22.0,0,162.3,51.0,25.0
61.0,1,167.4,60.4,20.2
27.0,1,173.9,65.9,14.6
25.0,1,177.5,75.9,21.7
63.0,0,146.6,54.42,34.0
25.0,0,163.7,61.6,31.8
23.0,1,172.1,63.8,14.3
28.0,0,143.8,72.6,48.7
24.0,1,172.5,62.1,23.3
40.0,1,168.2,77.8,29.4
60.0,1,190.9,70.3,19.1
21.0,1,175.2,66.3,11.2
33.0,1,165.8,58.6,19.0
52.0,1,182.0,80.7,22.3
61.0,1,163.0,67.2,37.9
25.0,0,153.1,54.6,30.9
27.0,1,184.4,84.4,18.4
29.0,1,170.6,69.4,19.0
55.0,0,156.0,58.1,36.6
55.0,1,186.0,88.02,15.1
21.0,1,174.9,65.4,15.8
62.0,1,167.0,77.4,22.6
24.0,1,178.1,73.14,18.5
43.0,0,162.2,57.7,20.5
23.0,1,171.5,85.3,25.8
57.0,1,169.2,74.5,23.7
37.0,0,158.5,53.0,30.3
24.0,1,182.8,76.8,19.4
62.0,0,154.9,58.9,35.4
24.0,1,177.0,76.0,15.5
25.0,0,163.2,54.4,26.8
64.0,1,163.3,61.0,24.0
62.0,1,176.7,79.1,18.4
27.0,1,172.3,72.3,9.8
63.0,1,157.0,67.8,21.2
46.0,1,168.0,62.6,14.3
29.0,1,167.0,78.9,24.1
26.0,1,184.6,78.2,9.7
50.0,1,173.1,75.98,26.9
22.0,0,172.1,57.16,23.1
24.0,1,177.4,71.2,11.5
27.0,0,160.7,54.6,26.2
21.0,1,167.2,59.7,19.3
33.0,1,169.0,74.5,17.3
34.0,1,168.8,65.8,18.2
30.0,1,176.9,73.3,17.5
28.0,1,173.6,72.8,23.3
33.0,0,162.5,55.2,26.4
48.0,0,146.7,51.24,28.6
64.0,1,170.3,65.8,15.4
22.0,1,177.1,71.7,16.8
38.0,0,157.4,54.0,28.6
48.0,1,173.9,77.0,28.4
28.0,0,152.6,48.1,26.0
25.0,0,154.6,53.8,33.5
31.0,1,172.4,76.4,22.1
22.0,1,179.9,78.9,23.4
31.0,1,166.7,81.0,25.5
29.0,1,175.8,72.1,18.7
23.0,1,175.4,68.1,14.9
53.0,0,165.5,55.3,23.5
57.0,0,162.3,66.4,35.1
64.0,1,163.2,58.52,20.7
30.0,1,171.5,58.2,15.1
49.0,1,167.6,64.9,22.8
63.0,1,164.6,65.8,26.1
52.0,0,161.5,54.2,23.5
21.0,0,166.7,58.4,25.3
24.0,0,163.8,52.0,18.0
21.0,1,171.4,56.5,14.7
26.0,1,173.6,70.8,18.9
61.0,1,168.8,68.4,22.4
31.0,1,171.4,77.0,28.6
21.0,1,173.3,83.8,30.2
25.0,1,175.2,72.4,10.7
25.0,1,180.6,83.7,14.5
31.0,1,176.1,75.1,22.6
26.0,1,174.5,77.9,22.5
29.0,1,183.7,92.5,27.0
21.0,0,161.2,45.0,16.7
38.0,0,161.4,62.5,27.5
25.0,1,174.8,68.5,15.2
21.0,1,182.6,86.8,19.9
52.0,0,167.0,69.2,36.0
40.0,0,160.4,64.5,31.0
35.0,1,175.1,63.3,10.9
28.0,1,174.9,74.8,21.6
25.0,0,158.7,83.1,47.5
23.0,1,174.3,99.12,39.0
25.0,0,164.4,57.7,24.4
46.0,1,172.0,79.5,21.2
27.0,0,155.9,50.8,23.4
41.0,0,153.6,59.1,39.2
22.0,1,180.6,63.2,7.8
27.0,0,170.0,63.8,29.3
43.0,1,175.2,76.1,7.6
24.0,1,169.9,58.8,13.7
35.0,0,164.6,62.3,35.0
51.0,0,156.9,56.2,34.9
21.0,0,161.8,53.6,27.0
29.0,1,173.2,72.7,20.9
55.0,0,165.2,70.98,28.7
26.0,1,182.4,83.6,19.1
25.0,0,170.2,58.3,24.3
60.0,0,150.6,51.4,38.2
45.0,1,173.7,60.4,16.4
27.0,0,167.6,57.6,27.9
41.0,1,174.6,76.6,19.9
38.0,1,176.0,82.9,22.3
45.0,1,174.5,69.0,16.3
47.0,0,161.9,54.0,26.1
57.0,1,161.9,61.58,26.9
27.0,1,175.2,66.62,22.1
22.0,1,184.6,76.8,15.3
38.0,1,181.0,72.2,18.6
31.0,1,177.5,94.6,27.3
36.0,0,160.4,49.1,17.0
21.0,0,168.7,56.4,29.9
56.0,1,158.6,53.8,16.6
41.0,0,154.6,52.5,30.9
58.0,1,170.1,62.6,21.1
36.0,1,184.0,87.7,16.1
26.0,1,170.7,70.5,19.0
39.0,1,173.5,68.5,14.3
23.0,0,165.1,63.2,19.9
36.0,1,180.2,76.3,19.7
28.0,1,176.7,76.9,22.1
54.0,1,170.5,72.3,24.5
57.0,1,170.6,64.9,17.7
29.0,0,168.7,61.1,32.1
23.0,1,172.5,70.0,19.4
47.0,0,159.6,53.5,23.2
32.0,1,170.6,68.0,16.3
34.0,1,170.2,63.5,16.2
23.0,0,165.8,51.4,18.1
38.0,1,183.6,67.7,12.0
47.0,1,172.4,70.3,16.9
32.0,1,173.5,79.5,33.7
27.0,1,172.9,80.5,22.9
23.0,1,174.2,75.2,16.4
28.0,1,171.3,68.7,11.2
29.0,1,173.0,73.1,22.2
21.0,0,162.3,58.9,31.7
28.0,1,187.2,82.7,14.0
42.0,1,168.7,65.4,10.8
39.0,1,172.3,75.9,29.9
51.0,0,165.1,61.7,33.4
29.0,1,169.0,94.9,27.4
62.0,0,159.6,59.3,34.4
24.0,0,160.6,53.7,26.1
27.0,1,171.5,68.8,16.0
57.0,0,156.0,53.8,22.9
25.0,0,163.1,54.5,25.1
42.0,1,184.9,85.9,26.2
61.0,1,170.9,102.2,33.2
21.0,1,175.9,91.5,28.7
54.0,0,160.0,58.3,39.5
61.0,1,162.5,72.7,27.8
64.0,0,156.3,53.8,33.9
63.0,0,157.2,60.62,37.5
24.0,1,173.9,64.0,15.2
34.0,1,170.8,75.2,22.1
54.0,0,166.9,68.8,32.4
26.0,1,177.4,78.3,14.0
23.0,1,181.9,106.9,23.2
30.0,1,176.2,88.5,22.9
55.0,1,173.6,77.76,22.1
58.0,0,154.9,58.66,35.7
22.0,0,170.7,67.6,24.9
42.0,1,177.0,75.9,20.7
60.0,1,160.0,51.8,8.6
44.0,1,171.5,82.1,28.9
60.0,1,167.3,65.4,16.8
22.0,1,175.4,67.7,12.9
26.0,1,171.7,69.8,11.0
29.0,1,174.6,79.2,27.8
53.0,0,163.3,50.76,18.4
21.0,1,173.1,67.36,14.4
36.0,1,179.9,84.0,20.2
23.0,0,162.3,49.4,26.1
60.0,1,166.7,61.9,23.3
27.0,1,171.3,85.7,31.9
57.0,0,163.8,61.1,31.9
29.0,1,168.0,83.5,24.8
26.0,1,169.7,67.1,15.4
24.0,0,160.0,46.8,30.3
42.0,0,156.6,63.0,38.7
33.0,0,163.2,55.0,23.5
28.0,1,174.5,71.4,18.9
21.0,0,162.4,61.0,29.1
22.0,0,157.7,46.2,20.2
38.0,1,175.6,74.5,22.5
22.0,0,155.0,45.7,26.5
34.0,1,172.5,77.2,26.9
54.0,1,171.4,65.7,21.7
33.0,0,162.6,55.8,21.6
36.0,1,180.6,78.2,26.1
23.0,1,166.6,69.8,17.8
27.0,1,175.5,85.0,26.8
27.0,1,172.6,79.6,19.3
52.0,0,155.7,46.5,22.7
33.0,1,167.4,76.3,19.2
28.0,1,175.9,82.04,15.0
25.0,1,172.6,69.8,21.0
28.0,1,180.0,76.2,19.3
48.0,0,159.8,64.3,30.4
59.0,0,161.9,59.6,34.4
31.0,1,173.3,68.3,15.7
60.0,1,181.2,78.5,19.6
22.0,0,167.5,53.6,23.4
28.0,1,182.4,97.3,29.8
27.0,0,165.7,68.5,27.3
23.0,0,162.2,58.48,28.8
25.0,1,169.0,63.1,8.7
23.0,1,181.9,89.1,13.5
26.0,0,157.6,50.6,30.4
22.0,1,170.7,60.6,12.7
24.0,1,181.0,59.4,9.7
59.0,0,152.9,47.9,33.3
28.0,1,178.7,87.7,23.2
22.0,0,157.7,54.5,30.6
28.0,1,173.7,70.4,20.6
28.0,0,165.2,54.1,27.0
26.0,0,165.5,63.7,26.9
31.0,0,157.9,60.96,35.2
27.0,1,179.0,69.0,13.2
21.0,0,160.3,58.0,26.2
64.0,1,166.0,69.84,26.2
21.0,0,171.1,70.1,28.4
41.0,1,186.2,85.0,15.8
27.0,0,163.1,61.4,31.0
36.0,1,174.7,76.6,18.7
52.0,0,157.9,54.28,36.5
28.0,1,185.9,92.1,20.3
23.0,1,183.2,89.5,17.5
46.0,0,155.5,50.8,23.3
25.0,1,172.9,85.3,19.3
23.0,0,156.0,57.2,32.7
21.0,0,163.9,54.0,22.8
34.0,1,173.0,71.1,14.9
57.0,1,160.5,66.62,24.6
28.0,1,180.8,81.1,18.8
56.0,0,158.9,51.0,23.5
56.0,1,167.7,65.66,18.4
43.0,1,177.3,79.7,21.2
60.0,1,163.7,65.3,23.1
25.0,0,155.0,54.4,22.6
43.0,0,155.7,72.04,39.6
32.0,1,180.3,68.5,16.6
27.0,1,181.6,84.0,15.0
61.0,1,175.2,73.8,12.7
48.0,1,167.0,65.24,22.1
25.0,0,166.0,51.5,27.4
26.0,0,166.0,59.2,30.5
43.0,1,169.6,79.1,25.3
28.0,0,153.4,54.8,25.4
38.0,1,167.6,61.8,16.9
49.0,0,151.7,59.7,28.3
31.0,1,181.7,68.9,17.4
24.0,1,172.3,75.7,12.1
25.0,1,184.8,86.6,14.8
48.0,1,179.1,80.9,25.3
49.0,1,176.7,63.9,17.8
34.0,1,182.2,71.9,13.8
50.0,1,165.1,74.1,27.7
21.0,1,174.1,61.2,7.9
28.0,0,165.5,69.6,30.3
45.0,1,174.0,80.8,21.5
25.0,1,174.8,62.0,11.5
36.0,0,158.8,50.8,28.4
22.0,0,160.1,55.1,26.9
44.0,1,173.1,78.5,20.6
22.0,0,164.4,57.8,22.1
54.0,1,174.1,64.3,13.0
60.0,1,175.0,83.8,23.0
25.0,0,158.6,60.9,34.1
43.0,1,169.2,57.2,11.0
21.0,1,174.0,69.8,10.8
23.0,0,157.0,56.8,33.6
32.0,1,175.8,68.44,16.6
23.0,0,158.0,47.44,22.4
21.0,1,182.4,60.0,15.0
55.0,0,150.3,60.7,39.8
43.0,1,180.0,74.0,27.0
21.0,1,177.1,67.2,15.5
35.0,1,159.4,64.2,24.7
24.0,1,175.0,68.0,20.5
24.0,1,174.5,60.9,11.4
57.0,0,154.3,47.5,31.2
22.0,0,167.3,52.54,17.4
22.0,1,177.8,90.5,27.1
63.0,1,167.6,65.4,18.3
21.0,1,169.1,78.0,16.5
44.0,0,160.5,62.6,38.3
54.0,0,157.8,54.4,40.7
41.0,1,181.0,83.6,20.7
32.0,0,174.1,63.6,19.9
29.0,1,170.6,47.0,10.0
26.0,1,174.9,64.4,24.6
27.0,0,162.7,64.0,28.3
30.0,0,166.2,55.1,30.7
37.0,0,156.2,52.9,26.1
26.0,0,165.4,59.1,21.9
35.0,1,174.5,77.8,16.4
32.0,0,158.3,54.6,31.1
27.0,1,175.8,69.1,8.3
38.0,0,161.0,70.8,42.0
42.0,1,174.0,70.8,21.5
49.0,0,159.6,57.8,32.0
25.0,0,154.3,55.7,24.7
41.0,1,168.7,74.1,16.9
26.0,0,159.3,59.4,34.2
51.0,0,156.8,57.0,34.1
21.0,1,171.6,78.6,16.7
28.0,1,176.7,72.1,23.7
26.0,1,176.7,69.1,13.4
26.0,1,164.8,62.7,12.2
41.0,0,156.4,58.9,28.3
38.0,0,168.0,74.0,24.4
22.0,0,161.0,57.2,24.0
38.0,0,159.4,51.2,21.7
51.0,0,158.2,55.5,32.8
34.0,1,168.8,65.0,19.5
27.0,1,171.0,71.5,23.0
21.0,1,175.7,65.1,17.3
24.0,1,180.0,69.5,17.2
34.0,0,160.8,51.5,30.3
24.0,1,175.6,93.38,25.4
23.0,0,164.0,60.3,23.2
25.0,0,158.3,48.22,24.0
22.0,0,170.2,51.2,24.8
30.0,1,172.7,86.2,27.4
21.0,1,177.9,84.3,21.6
57.0,0,167.9,58.8,24.0
21.0,0,157.4,49.0,27.0
28.0,1,175.0,64.8,17.9
58.0,0,159.1,58.02,31.5
33.0,1,178.0,90.4,26.3
33.0,0,153.2,49.0,33.0
44.0,1,177.6,80.7,19.0
39.0,1,180.1,73.8,28.1
25.0,1,168.2,63.0,25.9
25.0,1,165.8,72.3,22.4
26.0,1,174.2,64.8,12.9
21.0,1,172.2,68.0,12.7
23.0,1,168.8,70.0,21.4
21.0,0,173.5,54.5,19.4
45.0,0,153.6,48.5,27.7
22.0,1,178.4,62.8,16.9
60.0,1,169.1,63.7,23.6
60.0,1,175.7,72.1,26.5
22.0,0,162.4,49.3,29.1
58.0,1,164.1,59.5,23.2
22.0,0,171.7,68.1,21.4
54.0,0,155.7,48.5,25.4
45.0,1,164.4,64.4,24.3
24.0,0,160.0,49.6,23.8
61.0,1,165.0,77.7,34.6
47.0,1,173.0,75.4,24.5
45.0,0,160.2,59.42,36.2
58.0,1,167.2,67.3,24.5
23.0,1,171.0,67.6,20.2
22.0,1,178.7,76.4,13.1
24.0,0,174.5,62.8,26.3
37.0,1,170.0,62.7,10.0
22.0,1,183.0,96.4,30.6
25.0,0,163.2,59.92,26.9
25.0,1,166.5,60.5,19.1
61.0,0,157.4,58.5,33.4
30.0,1,167.5,61.7,19.1
58.0,0,158.6,72.5,40.9
42.0,0,161.3,57.2,29.1
53.0,1,168.4,67.6,17.8
23.0,0,165.1,52.8,27.5
27.0,0,165.5,80.38,44.3
63.0,1,165.6,66.94,17.6
22.0,0,164.0,50.2,23.4
25.0,1,180.0,78.9,17.9
22.0,0,167.0,46.1,22.1
52.0,1,163.9,66.3,20.5
38.0,1,180.2,74.0,17.5
49.0,1,166.7,65.7,13.4
37.0,1,171.2,70.5,23.1
29.0,1,176.5,65.8,16.3
38.0,1,175.2,71.8,15.5
42.0,1,166.3,71.6,23.2
23.0,0,160.1,58.7,18.3
26.0,1,182.2,79.3,21.8
31.0,1,170.1,69.6,22.7
43.0,0,163.8,59.1,26.1
26.0,0,167.1,59.2,22.4
35.0,1,176.4,77.7,21.2
33.0,1,169.5,79.6,20.6
21.0,1,169.9,69.2,14.1
23.0,0,160.6,48.8,20.2
32.0,1,178.9,63.2,7.5
21.0,1,161.6,66.9,23.3
41.0,1,170.5,85.6,25.5
22.0,1,164.4,63.5,14.0
57.0,1,172.8,59.8,19.6
47.0,0,157.6,52.1,28.9
26.0,1,170.3,72.3,14.8
53.0,0,152.4,60.4,38.5
27.0,1,166.2,63.2,16.7
30.0,1,166.7,73.2,21.0
22.0,1,175.8,64.58,13.8
31.0,1,175.4,70.9,19.3
26.0,1,171.4,69.34,13.1
63.0,1,171.7,89.9,30.6
26.0,1,166.8,64.7,19.5
23.0,0,160.5,55.0,27.5
40.0,0,151.6,60.5,39.7
49.0,0,160.8,72.42,36.1
46.0,0,158.0,52.3,26.5
21.0,0,169.2,55.4,23.6
47.0,0,171.9,61.2,19.5
27.0,1,172.8,69.7,18.6
22.0,0,169.0,52.1,22.1
41.0,1,178.0,67.9,15.0
25.0,1,183.5,89.3,17.7
21.0,1,166.5,63.0,13.5
22.0,1,172.5,56.8,12.8
22.0,1,171.2,59.9,18.7
25.0,1,173.8,80.5,14.1
32.0,1,185.6,113.9,30.2
29.0,0,160.8,59.6,25.6
55.0,1,166.2,58.8,15.4
60.0,0,159.2,53.8,33.7
37.0,0,163.3,53.9,37.0
49.0,1,170.9,68.2,22.1
23.0,1,179.0,71.5,15.0
25.0,1,183.8,83.02,17.2
28.0,1,168.9,74.7,24.7
21.0,1,168.7,62.3,16.7
43.0,1,174.1,84.96,20.6
52.0,1,170.8,55.7,14.4
29.0,0,161.3,51.2,24.2
39.0,1,177.7,81.8,20.1
28.0,0,160.0,60.0,28.0
30.0,1,173.7,77.9,13.9
28.0,1,164.6,70.6,18.7
23.0,0,156.7,52.0,23.7
63.0,0,156.5,43.6,22.5
60.0,0,155.2,48.9,26.8
38.0,0,162.1,51.7,23.5
28.0,1,175.0,93.0,24.7
22.0,1,168.5,65.0,18.7
35.0,1,178.1,80.4,27.5
42.0,1,174.0,66.1,21.9
39.0,0,157.0,52.9,27.0
33.0,1,171.1,68.7,21.6
61.0,1,171.0,61.8,20.6
26.0,0,166.9,61.3,31.5
40.0,1,175.9,81.7,23.7
40.0,1,173.0,68.5,14.9
50.0,1,161.5,63.2,25.9
51.0,1,179.1,83.5,28.9
25.0,1,171.0,93.6,27.3
41.0,1,173.2,66.8,14.5
54.0,0,157.8,67.2,35.0
61.0,0,156.3,58.3,35.6
37.0,1,177.8,88.9,25.5
63.0,0,148.2,64.2,39.8
27.0,0,160.9,50.3,21.1
21.0,1,175.5,61.7,20.0
44.0,1,173.0,75.0,26.7
25.0,0,160.0,57.3,27.6
28.0,1,178.7,74.3,13.6
50.0,0,160.3,59.1,34.4
45.0,1,180.7,95.9,30.9
47.0,1,174.9,58.5,16.7
37.0,0,160.0,52.7,18.1
28.0,0,162.6,53.5,23.4
58.0,1,162.0,62.7,24.6
27.0,1,186.8,99.3,30.8
45.0,0,175.8,69.9,33.8
26.0,1,170.3,48.8,4.9
23.0,1,183.5,79.2,19.2
64.0,0,148.6,57.8,36.7
29.0,1,173.0,67.6,12.0
42.0,1,178.4,72.0,27.2
60.0,1,179.6,78.2,20.9
47.0,0,161.7,56.6,18.7
64.0,1,165.1,63.2,22.9
59.0,1,167.0,71.9,30.7
30.0,1,169.7,77.9,20.7
21.0,1,173.5,68.3,22.7
58.0,1,175.2,75.0,26.0
35.0,0,153.3,86.0,47.7
29.0,1,186.1,79.7,26.3
21.0,0,161.9,48.2,25.3
63.0,1,173.2,74.26,23.9
23.0,1,165.7,66.3,27.6
58.0,1,168.1,69.0,21.5
29.0,0,164.3,53.3,18.4
32.0,1,171.9,71.1,19.5
21.0,1,174.4,73.4,22.4
25.0,1,174.6,66.3,12.9
39.0,0,160.6,52.2,33.9
61.0,0,157.7,52.7,26.1
36.0,1,165.2,55.4,11.4
27.0,1,172.1,71.84,14.6
27.0,0,166.1,58.2,26.1
24.0,1,177.0,55.8,12.8
37.0,1,166.0,64.5,12.0
59.0,0,152.9,55.2,33.9
33.0,1,182.6,89.4,26.9
63.0,1,165.7,64.0,18.5
21.0,1,171.0,67.7,10.9
47.0,1,173.1,73.25,21.4
42.0,0,161.3,60.2,26.6
55.0,1,169.5,68.9,23.6
32.0,1,174.6,79.7,21.0
50.0,1,171.0,85.9,29.1
56.0,0,159.0,53.2,24.7
47.0,0,161.1,66.7,36.8
21.0,0,166.3,63.9,34.3
52.0,0,166.4,57.38,15.6
48.0,0,169.3,76.2,36.8
63.0,1,162.4,64.7,22.0
23.0,1,167.7,66.6,18.1
35.0,0,159.5,63.5,28.4
30.0,1,165.2,62.5,12.1
64.0,1,170.1,72.0,24.1
44.0,1,177.0,78.28,22.1
60.0,1,173.0,76.5,24.6
33.0,1,175.6,93.5,32.4
21.0,1,174.0,73.46,16.6
31.0,1,168.3,59.0,13.2
41.0,1,175.8,90.9,31.0
63.0,1,177.3,82.2,20.7
30.0,1,172.9,79.7,17.9
42.0,0,158.5,48.9,18.1
47.0,1,172.0,95.0,38.1
26.0,1,169.3,67.9,18.8
29.0,1,160.8,49.7,11.2
63.0,0,157.8,57.1,27.4
30.0,1,180.0,78.6,26.6
30.0,0,155.0,49.2,28.2
39.0,1,173.0,73.2,17.30705
22.0,1,175.9,73.3,18.2
55.0,1,173.3,68.6,20.7
61.0,1,165.7,60.3,22.7
49.0,1,175.5,108.5,40.4
64.0,1,166.3,74.1,30.5
48.0,1,172.9,78.9,20.4
35.0,1,163.0,78.6,29.6
25.0,1,179.0,81.2,24.0
29.0,1,172.1,71.8,17.4
53.0,0,160.0,54.8,31.8
23.0,1,177.1,81.1,16.2
60.0,1,170.0,73.6,23.04889
32.0,1,173.2,76.1,13.6
24.0,1,171.9,70.1,22.9
55.0,1,164.3,56.8,18.4
36.0,1,180.9,73.1,9.7
21.0,0,155.9,48.7,23.7
23.0,1,168.6,74.9,21.2
35.0,1,167.1,68.9,14.6
34.0,1,177.4,86.0,19.1
42.0,0,155.2,52.5,25.8
29.0,1,176.2,71.1,25.3
22.0,1,180.3,68.1,14.9
27.0,1,168.6,71.1,4.5
31.0,0,166.3,61.8,29.7
25.0,0,159.6,64.3,29.4
46.0,0,158.4,56.7,27.4
51.0,0,156.9,53.8,27.0
37.0,1,178.6,85.8,14.5
36.0,1,167.0,63.1,19.4
26.0,1,183.2,89.3,25.8
61.0,1,171.5,71.0,17.7
24.0,0,169.6,58.7,26.9
27.0,1,172.3,71.6,12.4
22.0,1,174.3,85.0,26.2
55.0,1,163.8,68.58,23.0
25.0,1,168.9,79.66,16.5
26.0,0,164.1,58.1,20.5
24.0,1,168.0,70.3,25.5
23.0,0,157.2,49.8,29.7
61.0,0,156.0,55.4,30.4
23.0,0,167.7,60.7,28.5
23.0,0,165.5,48.62,19.9
22.0,0,153.8,48.5,25.3
22.0,1,172.0,65.0,11.8
57.0,1,167.7,65.98,25.7
38.0,1,183.6,83.7,17.2
44.0,1,171.4,87.1,28.5
54.0,1,168.2,72.5,22.7
21.0,1,170.2,62.0,13.8
35.0,1,177.2,78.4,22.0
45.0,1,171.1,80.0,26.2
22.0,1,176.8,84.8,28.5
44.0,1,176.0,76.4,11.7
60.0,1,167.3,60.6,22.4
37.0,0,157.4,43.7,23.0
50.0,0,157.2,57.92,27.0
60.0,1,180.4,84.5,19.9
39.0,1,176.8,66.02,20.3
22.0,1,173.3,73.2,20.3
55.0,0,160.1,70.2,36.0
21.0,0,167.3,55.1,34.9
60.0,1,167.9,72.8,26.3
36.0,1,184.2,80.0,10.8
22.0,1,176.8,92.0,22.8
29.0,1,179.4,73.6,18.8
41.0,1,169.7,73.08,17.4
26.0,1,173.0,83.8,20.2
56.0,1,178.5,82.0,23.4
55.0,0,151.7,53.8,29.0
26.0,1,171.6,67.7,19.3
24.0,1,174.8,72.9,19.6
24.0,1,167.9,58.8,13.9
30.0,0,159.5,61.3,31.7
31.0,1,171.4,69.0,12.0
58.0,1,171.4,69.9,27.2
21.0,1,184.0,76.1,16.8
35.0,1,175.0,74.0,19.2
22.0,1,184.3,74.5,18.6
28.0,1,174.8,89.3,26.6
27.0,0,164.8,50.4,16.8
21.0,0,161.3,51.6,23.4
31.0,0,160.5,54.0,29.4
31.0,0,155.3,51.0,24.8
36.0,1,169.6,68.1,23.8
29.0,1,171.9,66.7,18.0
28.0,0,162.5,64.3,26.8
34.0,1,175.4,78.8,22.9
27.0,0,154.6,43.3,22.9
61.0,0,157.1,57.8,29.0
44.0,0,163.3,60.62,25.5
54.0,1,179.2,88.1,24.4
43.0,0,162.6,54.7,26.1
24.0,1,171.0,63.1,16.3
55.0,0,155.4,53.3,27.9
22.0,1,175.2,72.2,11.0
62.0,0,151.3,62.3,37.2
25.0,1,180.3,78.9,12.1
27.0,1,180.2,76.24,21.2
22.0,1,173.9,63.3,17.4
24.0,1,184.8,89.2,28.1
29.0,1,173.3,83.6,21.3
60.0,0,160.6,90.3,48.9
